timestamp,time_rel_s,job_id,component_id,metric,unit,value
1790005980.007724,59.998433113098145,10798776,5100628,cpu_cores_used,cores,4.001481523666658
1790006040.007563,119.99827218055725,10798776,5100628,cpu_cores_used,cores,4.001844067115567
1790006100.008988,179.99969696998596,10798776,5100628,cpu_cores_used,cores,4.002404956928799
1790006160.0066419,239.9973509311676,10798776,5100628,cpu_cores_used,cores,4.00232316009162
1790006220.008244,299.99895310401917,10798776,5100628,cpu_cores_used,cores,4.002559786789548
1790006280.007506,359.99821496009827,10798776,5100628,cpu_cores_used,cores,4.009882664508539
1790006340.00705,419.997759103775,10798776,5100628,cpu_cores_used,cores,4.003530417244266
1790006400.007534,479.9982430934906,10798776,5100628,cpu_cores_used,cores,4.344131624749509
1790006460.007477,539.9981861114502,10798776,5100628,cpu_cores_used,cores,4.002837134830456
1790006520.0072598,599.9979689121246,10798776,5100628,cpu_cores_used,cores,4.001847819977459
1790006580.008197,659.9989061355591,10798776,5100628,cpu_cores_used,cores,4.003437464743161
1790006640.009624,720.000333070755,10798776,5100628,cpu_cores_used,cores,4.003904778122516
1790006700.007572,779.9982810020447,10798776,5100628,cpu_cores_used,cores,4.003636928967825
1790006760.00897,839.9996790885925,10798776,5100628,cpu_cores_used,cores,4.003073389282407
1790006820.0067441,899.997453212738,10798776,5100628,cpu_cores_used,cores,4.002648489977131
1790006880.0068128,959.9975218772888,10798776,5100628,cpu_cores_used,cores,4.002662085983432
1790006940.007537,1019.9982459545135,10798776,5100628,cpu_cores_used,cores,4.002951692564128
1790007000.0078049,1079.9985139369965,10798776,5100628,cpu_cores_used,cores,4.34148060932078
1790007060.007475,1139.998183965683,10798776,5100628,cpu_cores_used,cores,4.003355349873718
1790007120.007699,1199.9984080791473,10798776,5100628,cpu_cores_used,cores,4.002818381908421
1790007180.008768,1259.999477148056,10798776,5100628,cpu_cores_used,cores,4.002762012859719
1790007240.007613,1319.9983220100403,10798776,5100628,cpu_cores_used,cores,4.002577058815359
1790007300.008878,1379.999587059021,10798776,5100628,cpu_cores_used,cores,4.003915580844594
1790007360.0068748,1439.9975838661194,10798776,5100628,cpu_cores_used,cores,4.002133617427562
1790007420.007659,1499.998368024826,10798776,5100628,cpu_cores_used,cores,4.002781019740208
1790007480.007682,1559.9983911514282,10798776,5100628,cpu_cores_used,cores,4.00199845745623
1790007540.007187,1619.9978959560394,10798776,5100628,cpu_cores_used,cores,4.0028663700161395
1790007600.007245,1679.9979541301727,10798776,5100628,cpu_cores_used,cores,4.343995788196833
1790007660.007256,1739.9979650974274,10798776,5100628,cpu_cores_used,cores,4.003165934937664
1790007720.0085912,1799.9993002414703,10798776,5100628,cpu_cores_used,cores,4.002244273789989
1790007780.0070882,1859.9977972507477,10798776,5100628,cpu_cores_used,cores,4.0031002770429716
1790007840.0084832,1919.999192237854,10798776,5100628,cpu_cores_used,cores,4.002240282106834
1790007900.0073972,1979.9981062412262,10798776,5100628,cpu_cores_used,cores,4.003239125069836
1790007960.007396,2039.9981050491333,10798776,5100628,cpu_cores_used,cores,4.0035000795424
1790008020.0077581,2099.998467206955,10798776,5100628,cpu_cores_used,cores,4.0026425068618146
1790008080.007811,2159.9985201358795,10798776,5100628,cpu_cores_used,cores,4.002163136163488
1790008140.007762,2219.998471021652,10798776,5100628,cpu_cores_used,cores,4.0030032767402135
1790008200.007413,2279.9981219768524,10798776,5100628,cpu_cores_used,cores,4.3471919560791
1790008260.009131,2339.9998400211334,10798776,5100628,cpu_cores_used,cores,4.001552085938727
1790008320.006936,2399.997645139694,10798776,5100628,cpu_cores_used,cores,4.0031464405303465
1790008380.0083919,2459.999100923538,10798776,5100628,cpu_cores_used,cores,4.002569552065194
1790008440.0077178,2519.998426914215,10798776,5100628,cpu_cores_used,cores,4.002711631082619
1790008500.007045,2579.997754096985,10798776,5100628,cpu_cores_used,cores,4.002544883019367
1790008560.007591,2639.998300075531,10798776,5100628,cpu_cores_used,cores,4.002130248712422
1790008620.007327,2699.998036146164,10798776,5100628,cpu_cores_used,cores,4.002684273765449
1790008680.007506,2759.9982149600983,10798776,5100628,cpu_cores_used,cores,4.002988070165902
1790008740.00717,2819.9978790283203,10798776,5100628,cpu_cores_used,cores,4.002355741974673
1790008800.0092428,2879.999951839447,10798776,5100628,cpu_cores_used,cores,4.342516646386291
1790008860.0072398,2939.997948884964,10798776,5100628,cpu_cores_used,cores,4.0031336349076705
1790008920.008429,2999.9991381168365,10798776,5100628,cpu_cores_used,cores,4.00275399662282
1790008980.006758,3059.9974670410156,10798776,5100628,cpu_cores_used,cores,4.002444806479011
1790009040.007297,3119.998006105423,10798776,5100628,cpu_cores_used,cores,4.00313070091202
1790009100.0072908,3179.99799990654,10798776,5100628,cpu_cores_used,cores,4.0021670801494285
1790009160.007104,3239.997812986374,10798776,5100628,cpu_cores_used,cores,4.0028458035433685
1790009220.007671,3299.9983801841736,10798776,5100628,cpu_cores_used,cores,4.00229549844666
1790009280.007484,3359.998193025589,10798776,5100628,cpu_cores_used,cores,4.003512488195512
1790009340.008908,3419.999617099762,10798776,5100628,cpu_cores_used,cores,4.002405004640052
1790009400.006965,3479.9976739883423,10798776,5100628,cpu_cores_used,cores,4.344474029951669
1790009460.009469,3540.0001780986786,10798776,5100628,cpu_cores_used,cores,4.002499621655439
1790009520.0068731,3599.9975821971893,10798776,5100628,cpu_cores_used,cores,4.002173154120851
1790005920.009291,0.0,10798776,5100628,mem_active_kb,kB,92264.0
1790005980.009491,60.000200033187866,10798776,5100628,mem_active_kb,kB,92692.0
1790006040.0079901,119.99869918823242,10798776,5100628,mem_active_kb,kB,92824.0
1790006100.009644,180.00035309791565,10798776,5100628,mem_active_kb,kB,93624.0
1790006160.008847,239.9995560646057,10798776,5100628,mem_active_kb,kB,94416.0
1790006220.006633,299.9973421096802,10798776,5100628,mem_active_kb,kB,94520.0
1790006280.00753,359.99823904037476,10798776,5100628,mem_active_kb,kB,94344.0
1790006340.0068889,419.99759793281555,10798776,5100628,mem_active_kb,kB,94348.0
1790006400.007595,479.99830412864685,10798776,5100628,mem_active_kb,kB,102360.0
1790006460.009273,539.9999821186066,10798776,5100628,mem_active_kb,kB,102388.0
1790006520.009079,599.9997880458832,10798776,5100628,mem_active_kb,kB,102408.0
1790006580.00862,659.9993290901184,10798776,5100628,mem_active_kb,kB,102396.0
1790006640.010278,720.0009870529175,10798776,5100628,mem_active_kb,kB,102456.0
1790006700.009752,780.000461101532,10798776,5100628,mem_active_kb,kB,102460.0
1790006760.0073621,839.9980711936951,10798776,5100628,mem_active_kb,kB,102468.0
1790006820.006773,899.9974820613861,10798776,5100628,mem_active_kb,kB,102472.0
1790006880.006655,959.9973640441895,10798776,5100628,mem_active_kb,kB,102432.0
1790006940.0075939,1019.998302936554,10798776,5100628,mem_active_kb,kB,102416.0
1790007000.009645,1080.00035405159,10798776,5100628,mem_active_kb,kB,107000.0
1790007060.00928,1139.9999890327454,10798776,5100628,mem_active_kb,kB,106952.0
1790007120.0081291,1199.998838186264,10798776,5100628,mem_active_kb,kB,107024.0
1790007180.0094342,1260.000143289566,10798776,5100628,mem_active_kb,kB,107008.0
1790007240.009802,1320.0005111694336,10798776,5100628,mem_active_kb,kB,106996.0
1790007300.007275,1379.9979841709137,10798776,5100628,mem_active_kb,kB,107000.0
1790007360.0068989,1439.9976079463959,10798776,5100628,mem_active_kb,kB,106996.0
1790007420.007505,1499.998214006424,10798776,5100628,mem_active_kb,kB,107000.0
1790007480.00774,1559.998449087143,10798776,5100628,mem_active_kb,kB,106988.0
1790007540.008977,1619.9996860027313,10798776,5100628,mem_active_kb,kB,106976.0
1790007600.009106,1679.9998149871826,10798776,5100628,mem_active_kb,kB,107012.0
1790007660.007694,1739.9984030723572,10798776,5100628,mem_active_kb,kB,107020.0
1790007720.009248,1799.9999570846558,10798776,5100628,mem_active_kb,kB,107028.0
1790007780.009269,1859.9999780654907,10798776,5100628,mem_active_kb,kB,107028.0
1790007840.006886,1919.9975950717926,10798776,5100628,mem_active_kb,kB,107016.0
1790007900.007421,1979.998130083084,10798776,5100628,mem_active_kb,kB,107012.0
1790007960.007241,2039.9979500770569,10798776,5100628,mem_active_kb,kB,107008.0
1790008020.007817,2099.998526096344,10798776,5100628,mem_active_kb,kB,107028.0
1790008080.009593,2160.0003020763397,10798776,5100628,mem_active_kb,kB,107040.0
1790008140.009558,2220.0002670288086,10798776,5100628,mem_active_kb,kB,107040.0
1790008200.0078568,2279.9985659122467,10798776,5100628,mem_active_kb,kB,107048.0
1790008260.00979,2340.000499010086,10798776,5100628,mem_active_kb,kB,107092.0
1790008320.009152,2399.9998610019684,10798776,5100628,mem_active_kb,kB,107048.0
1790008380.006777,2459.997486114502,10798776,5100628,mem_active_kb,kB,107048.0
1790008440.007742,2519.9984509944916,10798776,5100628,mem_active_kb,kB,107048.0
1790008500.0068889,2579.9975979328156,10798776,5100628,mem_active_kb,kB,107044.0
1790008560.007649,2639.9983580112457,10798776,5100628,mem_active_kb,kB,107044.0
1790008620.009117,2699.9998259544373,10798776,5100628,mem_active_kb,kB,106988.0
1790008680.0093172,2760.0000262260437,10798776,5100628,mem_active_kb,kB,106988.0
1790008740.007592,2819.9983010292053,10798776,5100628,mem_active_kb,kB,107036.0
1790008800.009943,2880.000652074814,10798776,5100628,mem_active_kb,kB,107044.0
1790008860.009473,2940.0001821517944,10798776,5100628,mem_active_kb,kB,107040.0
1790008920.0068212,2999.997530221939,10798776,5100628,mem_active_kb,kB,107040.0
1790008980.006782,3059.997491121292,10798776,5100628,mem_active_kb,kB,107040.0
1790009040.0071402,3119.997849225998,10798776,5100628,mem_active_kb,kB,107004.0
1790009100.007349,3179.998058080673,10798776,5100628,mem_active_kb,kB,107004.0
1790009160.0089002,3239.999609231949,10798776,5100628,mem_active_kb,kB,107004.0
1790009220.00946,3300.0001690387726,10798776,5100628,mem_active_kb,kB,107004.0
1790009280.007908,3359.998617172241,10798776,5100628,mem_active_kb,kB,107004.0
1790009340.009564,3420.000272989273,10798776,5100628,mem_active_kb,kB,107004.0
1790009400.0092301,3479.9999392032623,10798776,5100628,mem_active_kb,kB,107008.0
1790009460.00785,3539.998558998108,10798776,5100628,mem_active_kb,kB,107008.0
